url,title,date,class,venue
https://vault.racerxonline.com/2017-01-14/450sx/petco-park,San Diego - 450SX,"January 14, 2017",450sx,Petco Park
https://vault.racerxonline.com/2017-01-21/250sx-west/angel-stadium,Anaheim 2 - 250SX West,"January 21, 2017",250sx-west,Angel Stadium
https://vault.racerxonline.com/2017-01-21/450sx/angel-stadium,Anaheim 2 - 450SX,"January 21, 2017",450sx,Angel Stadium
https://vault.racerxonline.com/2017-01-28/250sx-west/university-of-phoenix-stadium,Phoenix - 250SX West,"January 28, 2017",250sx-west,University Of Phoenix Stadium
https://vault.racerxonline.com/2017-01-28/450sx/university-of-phoenix-stadium,Phoenix - 450SX,"January 28, 2017",450sx,University Of Phoenix Stadium
https://vault.racerxonline.com/2017-02-04/250sx-west/o-co-coliseum,Oakland - 250SX West,"February 4, 2017",250sx-west,O Co Coliseum
https://vault.racerxonline.com/2017-02-04/450sx/o-co-coliseum,Oakland - 450SX,"February 4, 2017",450sx,O Co Coliseum
https://vault.racerxonline.com/2017-02-11/250sx-west/att-stadium,Arlington - 250SX West,"February 11, 2017",250sx-west,Att Stadium
https://vault.racerxonline.com/2017-02-11/450sx/att-stadium,Arlington - 450SX,"February 11, 2017",450sx,Att Stadium
https://vault.racerxonline.com/2017-02-18/250sx-east/us-bank-stadium,Minneapolis - 250SX East,"February 18, 2017",250sx-east,Us Bank Stadium
https://vault.racerxonline.com/2017-02-18/450sx/us-bank-stadium,Minneapolis - 450SX,"February 18, 2017",450sx,Us Bank Stadium
https://vault.racerxonline.com/2017-02-25/250sx-east/georgia-dome,Atlanta - 250SX East,"February 25, 2017",250sx-east,Georgia Dome
https://vault.racerxonline.com/2017-02-25/450sx/georgia-dome,Atlanta - 450SX,"February 25, 2017",450sx,Georgia Dome
https://vault.racerxonline.com/2017-03-04/250sx-east/rogers-centre,Toronto - 250SX East,"March 4, 2017",250sx-east,Rogers Centre
https://vault.racerxonline.com/2017-03-04/450sx/rogers-centre,Toronto - 450SX,"March 4, 2017",450sx,Rogers Centre
https://vault.racerxonline.com/2017-03-11/250sx-east/daytona-international-speedway,Daytona - 250SX East,"March 11, 2017",250sx-east,Daytona International Speedway
https://vault.racerxonline.com/2017-03-11/450sx/daytona-international-speedway,Daytona - 450SX,"March 11, 2017",450sx,Daytona International Speedway
https://vault.racerxonline.com/2017-03-18/250sx-east/lucas-oil-stadium,Indianapolis - 250SX East,"March 18, 2017",250sx-east,Lucas Oil Stadium
https://vault.racerxonline.com/2017-03-18/450sx/lucas-oil-stadium,Indianapolis - 450SX,"March 18, 2017",450sx,Lucas Oil Stadium
https://vault.racerxonline.com/2017-03-25/250sx-east/ford-field,Detroit - 250SX East,"March 25, 2017",250sx-east,Ford Field
https://vault.racerxonline.com/2017-03-25/450sx/ford-field,Detroit - 450SX,"March 25, 2017",450sx,Ford Field
https://vault.racerxonline.com/2017-04-01/250sx-east/edward-jones-dome,St. Louis - 250SX East,"April 1, 2017",250sx-east,Edward Jones Dome
https://vault.racerxonline.com/2017-04-01/450sx/edward-jones-dome,St. Louis - 450SX,"April 1, 2017",450sx,Edward Jones Dome
https://vault.racerxonline.com/2017-04-08/250sx-west/lumen-field,Seattle - 250SX West,"April 8, 2017",250sx-west,Lumen Field
https://vault.racerxonline.com/2017-04-08/450sx/lumen-field,Seattle - 450SX,"April 8, 2017",450sx,Lumen Field
https://vault.racerxonline.com/2017-04-22/250sx-west/rice-eccles-stadium,Salt Lake City - 250SX West,"April 22, 2017",250sx-west,Rice Eccles Stadium
https://vault.racerxonline.com/2017-04-22/450sx/rice-eccles-stadium,Salt Lake City - 450SX,"April 22, 2017",450sx,Rice Eccles Stadium
https://vault.racerxonline.com/2017-04-29/250sx-east/metlife-stadium,East Rutherford - 250SX East,"April 29, 2017",250sx-east,Metlife Stadium
https://vault.racerxonline.com/2017-04-29/450sx/metlife-stadium,East Rutherford - 450SX,"April 29, 2017",450sx,Metlife Stadium
https://vault.racerxonline.com/2017-05-06/250sx-shootout/sam-boyd-stadium,Las Vegas - 250SX Shootout,"May 6, 2017",250sx-shootout,Sam Boyd Stadium
https://vault.racerxonline.com/2017-05-06/450sx/sam-boyd-stadium,Las Vegas - 450SX,"May 6, 2017",450sx,Sam Boyd Stadium
https://vault.racerxonline.com/2017-05-20/250/hangtown-motocross-classic,Hangtown - 250,"May 20, 2017",250,Hangtown Motocross Classic
https://vault.racerxonline.com/2017-05-20/450/hangtown-motocross-classic,Hangtown - 450,"May 20, 2017",450,Hangtown Motocross Classic
https://vault.racerxonline.com/2017-05-27/250/glen-helen-raceway,Glen Helen - 250,"May 27, 2017",250,Glen Helen Raceway
https://vault.racerxonline.com/2017-05-27/450/glen-helen-raceway,Glen Helen - 450,"May 27, 2017",450,Glen Helen Raceway
https://vault.racerxonline.com/2017-06-03/250/thunder-valley-motocross-park,Thunder Valley - 250,"June 3, 2017",250,Thunder Valley Motocross Park
https://vault.racerxonline.com/2017-06-03/450/thunder-valley-motocross-park,Thunder Valley - 450,"June 3, 2017",450,Thunder Valley Motocross Park
https://vault.racerxonline.com/2017-06-17/250/high-point-raceway,High Point - 250,"June 17, 2017",250,High Point Raceway
https://vault.racerxonline.com/2017-06-17/450/high-point-raceway,High Point - 450,"June 17, 2017",450,High Point Raceway
https://vault.racerxonline.com/2017-06-24/250/muddy-creek-raceway,Tennessee - 250,"June 24, 2017",250,Muddy Creek Raceway
https://vault.racerxonline.com/2017-06-24/450/muddy-creek-raceway,Tennessee - 450,"June 24, 2017",450,Muddy Creek Raceway
https://vault.racerxonline.com/2017-07-01/250/red-bud-track-n-trail,RedBud - 250,"July 1, 2017",250,Red Bud Track N Trail
https://vault.racerxonline.com/2017-07-01/450/red-bud-track-n-trail,RedBud - 450,"July 1, 2017",450,Red Bud Track N Trail
https://vault.racerxonline.com/2017-07-08/250/moto-x-338,Southwick - 250,"July 8, 2017",250,Moto X 338
https://vault.racerxonline.com/2017-07-08/450/moto-x-338,Southwick - 450,"July 8, 2017",450,Moto X 338
https://vault.racerxonline.com/2017-07-22/250/spring-creek-motocross-park,Spring Creek - 250,"July 22, 2017",250,Spring Creek Motocross Park
https://vault.racerxonline.com/2017-07-22/450/spring-creek-motocross-park,Spring Creek - 450,"July 22, 2017",450,Spring Creek Motocross Park
https://vault.racerxonline.com/2017-07-29/250/washougal-motocross-park,Washougal - 250,"July 29, 2017",250,Washougal Motocross Park
https://vault.racerxonline.com/2017-07-29/450/washougal-motocross-park,Washougal - 450,"July 29, 2017",450,Washougal Motocross Park
https://vault.racerxonline.com/2017-08-12/250/unadilla,Unadilla - 250,"August 12, 2017",250,Unadilla
https://vault.racerxonline.com/2017-08-12/450/unadilla,Unadilla - 450,"August 12, 2017",450,Unadilla
https://vault.racerxonline.com/2017-08-19/250/budds-creek-motocross-park,Budds Creek - 250,"August 19, 2017",250,Budds Creek Motocross Park
https://vault.racerxonline.com/2017-08-19/450/budds-creek-motocross-park,Budds Creek - 450,"August 19, 2017",450,Budds Creek Motocross Park
https://vault.racerxonline.com/2017-08-26/250/ironman-raceway,Ironman - 250,"August 26, 2017",250,Ironman Raceway
https://vault.racerxonline.com/2017-08-26/450/ironman-raceway,Ironman - 450,"August 26, 2017",450,Ironman Raceway
https://vault.racerxonline.com/2018-01-06/250sx-west/angel-stadium,Anaheim 1 - 250SX West,"January 6, 2018",250sx-west,Angel Stadium
https://vault.racerxonline.com/2018-01-06/450sx/angel-stadium,Anaheim 1 - 450SX,"January 6, 2018",450sx,Angel Stadium
https://vault.racerxonline.com/2018-01-13/250sx-west/nrg-stadium,Houston - 250SX West,"January 13, 2018",250sx-west,Nrg Stadium
https://vault.racerxonline.com/2018-01-13/450sx/nrg-stadium,Houston - 450SX,"January 13, 2018",450sx,Nrg Stadium
https://vault.racerxonline.com/2018-01-20/250sx-west/angel-stadium,Anaheim 2 - 250SX West,"January 20, 2018",250sx-west,Angel Stadium
https://vault.racerxonline.com/2018-01-20/450sx/angel-stadium,Anaheim 2 - 450SX,"January 20, 2018",450sx,Angel Stadium
https://vault.racerxonline.com/2018-01-27/250sx-west/university-of-phoenix-stadium,Glendale - 250SX West,"January 27, 2018",250sx-west,University Of Phoenix Stadium
https://vault.racerxonline.com/2018-01-27/450sx/university-of-phoenix-stadium,Glendale - 450SX,"January 27, 2018",450sx,University Of Phoenix Stadium
https://vault.racerxonline.com/2018-02-03/250sx-west/o-co-coliseum,Oakland - 250SX West,"February 3, 2018",250sx-west,O Co Coliseum
https://vault.racerxonline.com/2018-02-03/450sx/o-co-coliseum,Oakland - 450SX,"February 3, 2018",450sx,O Co Coliseum
https://vault.racerxonline.com/2018-02-10/250sx-west/petco-park,San Diego - 250SX West,"February 10, 2018",250sx-west,Petco Park
https://vault.racerxonline.com/2018-02-10/450sx/petco-park,San Diego - 450SX,"February 10, 2018",450sx,Petco Park
https://vault.racerxonline.com/2018-02-17/250sx-east/att-stadium,Arlington - 250SX East,"February 17, 2018",250sx-east,Att Stadium
https://vault.racerxonline.com/2018-02-17/450sx/att-stadium,Arlington - 450SX,"February 17, 2018",450sx,Att Stadium
https://vault.racerxonline.com/2018-02-24/250sx-east/raymond-james-stadium,Tampa - 250SX East,"February 24, 2018",250sx-east,Raymond James Stadium
https://vault.racerxonline.com/2018-02-24/450sx/raymond-james-stadium,Tampa - 450SX,"February 24, 2018",450sx,Raymond James Stadium
https://vault.racerxonline.com/2018-03-03/250sx-east/mercedes-benz-stadium,Atlanta - 250SX East,"March 3, 2018",250sx-east,Mercedes Benz Stadium
https://vault.racerxonline.com/2018-03-03/450sx/mercedes-benz-stadium,Atlanta - 450SX,"March 3, 2018",450sx,Mercedes Benz Stadium
https://vault.racerxonline.com/2018-03-10/250sx-east/daytona-international-speedway,Daytona - 250SX East,"March 10, 2018",250sx-east,Daytona International Speedway
https://vault.racerxonline.com/2018-03-10/450sx/daytona-international-speedway,Daytona - 450SX,"March 10, 2018",450sx,Daytona International Speedway
https://vault.racerxonline.com/2018-03-17/250sx-east/dome-at-americas-center,St. Louis - 250SX East,"March 17, 2018",250sx-east,Dome At Americas Center
https://vault.racerxonline.com/2018-03-17/450sx/dome-at-americas-center,St. Louis - 450SX,"March 17, 2018",450sx,Dome At Americas Center
https://vault.racerxonline.com/2018-03-24/250sx-showdown/lucas-oil-stadium,Indianapolis - 250SX Showdown,"March 24, 2018",250sx-showdown,Lucas Oil Stadium
https://vault.racerxonline.com/2018-03-24/450sx/lucas-oil-stadium,Indianapolis - 450SX,"March 24, 2018",450sx,Lucas Oil Stadium
https://vault.racerxonline.com/2018-04-07/250sx-west/lumen-field,Seattle - 250SX West,"April 7, 2018",250sx-west,Lumen Field
https://vault.racerxonline.com/2018-04-07/450sx/lumen-field,Seattle - 450SX,"April 7, 2018",450sx,Lumen Field
https://vault.racerxonline.com/2018-04-14/250sx-east/us-bank-stadium,Minneapolis - 250SX East,"April 14, 2018",250sx-east,Us Bank Stadium
https://vault.racerxonline.com/2018-04-14/450sx/us-bank-stadium,Minneapolis - 450SX,"April 14, 2018",450sx,Us Bank Stadium
https://vault.racerxonline.com/2018-04-21/250sx-east/gillette-stadium,Foxborough - 250SX East,"April 21, 2018",250sx-east,Gillette Stadium
https://vault.racerxonline.com/2018-04-21/450sx/gillette-stadium,Foxborough - 450SX,"April 21, 2018",450sx,Gillette Stadium
https://vault.racerxonline.com/2018-04-28/250sx-west/rice-eccles-stadium,Salt Lake City - 250SX West,"April 28, 2018",250sx-west,Rice Eccles Stadium
https://vault.racerxonline.com/2018-04-28/450sx/rice-eccles-stadium,Salt Lake City - 450SX,"April 28, 2018",450sx,Rice Eccles Stadium
https://vault.racerxonline.com/2018-05-05/250sx-showdown/sam-boyd-stadium,Las Vegas - 250SX Showdown,"May 5, 2018",250sx-showdown,Sam Boyd Stadium
https://vault.racerxonline.com/2018-05-05/450sx/sam-boyd-stadium,Las Vegas - 450SX,"May 5, 2018",450sx,Sam Boyd Stadium
https://vault.racerxonline.com/2018-05-19/250/hangtown-motocross-classic,Hangtown - 250,"May 19, 2018",250,Hangtown Motocross Classic
https://vault.racerxonline.com/2018-05-19/450/hangtown-motocross-classic,Hangtown - 450,"May 19, 2018",450,Hangtown Motocross Classic
https://vault.racerxonline.com/2018-05-26/250/glen-helen-raceway,Glen Helen - 250,"May 26, 2018",250,Glen Helen Raceway
https://vault.racerxonline.com/2018-05-26/450/glen-helen-raceway,Glen Helen - 450,"May 26, 2018",450,Glen Helen Raceway
https://vault.racerxonline.com/2018-06-02/250/thunder-valley-motocross-park,Thunder Valley - 250,"June 2, 2018",250,Thunder Valley Motocross Park
https://vault.racerxonline.com/2018-06-02/450/thunder-valley-motocross-park,Thunder Valley - 450,"June 2, 2018",450,Thunder Valley Motocross Park
https://vault.racerxonline.com/2018-06-16/250/high-point-raceway,High Point - 250,"June 16, 2018",250,High Point Raceway
https://vault.racerxonline.com/2018-06-16/450/high-point-raceway,High Point - 450,"June 16, 2018",450,High Point Raceway
https://vault.racerxonline.com/2018-06-23/250/muddy-creek-raceway,Tennessee - 250,"June 23, 2018",250,Muddy Creek Raceway
https://vault.racerxonline.com/2018-06-23/450/muddy-creek-raceway,Tennessee - 450,"June 23, 2018",450,Muddy Creek Raceway
https://vault.racerxonline.com/2018-06-30/250/moto-x-338,Southwick - 250,"June 30, 2018",250,Moto X 338
https://vault.racerxonline.com/2018-06-30/450/moto-x-338,Southwick - 450,"June 30, 2018",450,Moto X 338
https://vault.racerxonline.com/2018-07-07/250/red-bud-track-n-trail,RedBud - 250,"July 7, 2018",250,Red Bud Track N Trail
https://vault.racerxonline.com/2018-07-07/450/red-bud-track-n-trail,RedBud - 450,"July 7, 2018",450,Red Bud Track N Trail
https://vault.racerxonline.com/2018-07-21/250/spring-creek-motocross-park,Spring Creek - 250,"July 21, 2018",250,Spring Creek Motocross Park
https://vault.racerxonline.com/2018-07-21/450/spring-creek-motocross-park,Spring Creek - 450,"July 21, 2018",450,Spring Creek Motocross Park
https://vault.racerxonline.com/2018-07-28/250/washougal-motocross-park,Washougal - 250,"July 28, 2018",250,Washougal Motocross Park
https://vault.racerxonline.com/2018-07-28/450/washougal-motocross-park,Washougal - 450,"July 28, 2018",450,Washougal Motocross Park
https://vault.racerxonline.com/2018-08-11/250/unadilla,Unadilla - 250,"August 11, 2018",250,Unadilla
https://vault.racerxonline.com/2018-08-11/450/unadilla,Unadilla - 450,"August 11, 2018",450,Unadilla
https://vault.racerxonline.com/2018-08-18/250/budds-creek-motocross-park,Budds Creek - 250,"August 18, 2018",250,Budds Creek Motocross Park
https://vault.racerxonline.com/2018-08-18/450/budds-creek-motocross-park,Budds Creek - 450,"August 18, 2018",450,Budds Creek Motocross Park
https://vault.racerxonline.com/2018-08-25/250/ironman-raceway,Ironman - 250,"August 25, 2018",250,Ironman Raceway
https://vault.racerxonline.com/2018-08-25/450/ironman-raceway,Ironman - 450,"August 25, 2018",450,Ironman Raceway
https://vault.racerxonline.com/2019-01-05/250sx-west/angel-stadium,Anaheim 1 - 250SX West,"January 5, 2019",250sx-west,Angel Stadium
https://vault.racerxonline.com/2019-01-05/450sx/angel-stadium,Anaheim 1 - 450SX,"January 5, 2019",450sx,Angel Stadium
https://vault.racerxonline.com/2019-01-12/250sx-west/state-farm-stadium,Glendale - 250SX West,"January 12, 2019",250sx-west,State Farm Stadium
https://vault.racerxonline.com/2019-01-12/450sx/state-farm-stadium,Glendale - 450SX,"January 12, 2019",450sx,State Farm Stadium
https://vault.racerxonline.com/2019-01-19/250sx-west/angel-stadium,Anaheim 2 - 250SX West,"January 19, 2019",250sx-west,Angel Stadium
https://vault.racerxonline.com/2019-01-19/450sx/angel-stadium,Anaheim 2 - 450SX,"January 19, 2019",450sx,Angel Stadium
https://vault.racerxonline.com/2019-01-26/250sx-west/oakland-alameda-coliseum,Oakland - 250SX West,"January 26, 2019",250sx-west,Oakland Alameda Coliseum
https://vault.racerxonline.com/2019-01-26/450sx/oakland-alameda-coliseum,Oakland - 450SX,"January 26, 2019",450sx,Oakland Alameda Coliseum
https://vault.racerxonline.com/2019-02-02/250sx-west/petco-park,San Diego - 250SX West,"February 2, 2019",250sx-west,Petco Park
https://vault.racerxonline.com/2019-02-02/450sx/petco-park,San Diego - 450SX,"February 2, 2019",450sx,Petco Park
https://vault.racerxonline.com/2019-02-09/250sx-east/us-bank-stadium,Minneapolis - 250SX East,"February 9, 2019",250sx-east,Us Bank Stadium
https://vault.racerxonline.com/2019-02-09/450sx/us-bank-stadium,Minneapolis - 450SX,"February 9, 2019",450sx,Us Bank Stadium
https://vault.racerxonline.com/2019-02-16/250sx-east/att-stadium,Arlington - 250SX East,"February 16, 2019",250sx-east,Att Stadium
https://vault.racerxonline.com/2019-02-16/450sx/att-stadium,Arlington - 450SX,"February 16, 2019",450sx,Att Stadium
https://vault.racerxonline.com/2019-02-23/250sx-east/ford-field,Detroit - 250SX East,"February 23, 2019",250sx-east,Ford Field
https://vault.racerxonline.com/2019-02-23/450sx/ford-field,Detroit - 450SX,"February 23, 2019",450sx,Ford Field
https://vault.racerxonline.com/2019-03-02/250sx-showdown/mercedes-benz-stadium,Atlanta - 250SX Showdown,"March 2, 2019",250sx-showdown,Mercedes Benz Stadium
https://vault.racerxonline.com/2019-03-02/450sx/mercedes-benz-stadium,Atlanta - 450SX,"March 2, 2019",450sx,Mercedes Benz Stadium
https://vault.racerxonline.com/2019-03-09/250sx-east/daytona-international-speedway,Daytona - 250SX East,"March 9, 2019",250sx-east,Daytona International Speedway
https://vault.racerxonline.com/2019-03-09/450sx/daytona-international-speedway,Daytona - 450SX,"March 9, 2019",450sx,Daytona International Speedway
https://vault.racerxonline.com/2019-03-16/250sx-east/lucas-oil-stadium,Indianapolis - 250SX East,"March 16, 2019",250sx-east,Lucas Oil Stadium
https://vault.racerxonline.com/2019-03-16/450sx/lucas-oil-stadium,Indianapolis - 450SX,"March 16, 2019",450sx,Lucas Oil Stadium
https://vault.racerxonline.com/2019-03-23/250sx-west/lumen-field,Seattle - 250SX West,"March 23, 2019",250sx-west,Lumen Field
